"dat.source","locID","session_nr","vrijwillID","year","date","Latitude","Longitude","BEKNR","BEKNAAM","coordinateUncertaintyInMeters","procambarus.clarkii","procambarus.virginalis","procambarus.acutus","faxonius.limosus","pacifastacus.leniusculus","faxonius.virilis","pontastacus.leptodactylus","CPUE_faxonius.limosus","CPUE_faxonius.virilis","CPUE_pacifastacus.leniusculus","CPUE_pontastacus.leptodactylus","CPUE_procambarus.acutus","CPUE_procambarus.clarkii","CPUE_procambarus.virginalis","valid_link","link_method","VHAS","geometry","VHAG","CATC","WVLC","distances"
"gbif_data",NA,NA,NA,2020,2020-12-22,51.04833,4.93361,10,"Netebekken",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(189609.354105159, 193280.737827424),NA,NA,"ANTHST0272",0
"gbif_data",NA,NA,NA,2020,2020-12-25,50.99403,5.31985,9,"Demerbekken",25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(216769.939556635, 187517.273533242),NA,NA,"LIMZNH0184",3.54997561323331
"gbif_data",NA,NA,NA,2021,2021-01-12,50.98367,5.3162,9,"Demerbekken",5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(216528.42809577, 186361.585938976),NA,NA,"LIMZNH0539",0
"gbif_data",NA,NA,NA,2021,2021-01-12,50.98367,5.3162,9,"Demerbekken",25,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(216528.42809577, 186361.585938976),NA,NA,"LIMZNH0539",0
"gbif_data",NA,NA,NA,2021,2021-02-19,51.2884,3.2026,2,"Bekken van de Brugse Polders",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(68647.3831878218, 220476.184166557),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2021,2021-02-28,51.33258,4.86255,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(184415.884632624, 224868.270623258),NA,NA,"ANTBSE0365",0
"gbif_data",NA,NA,NA,2021,2021-03-16,51.28329,4.39719,4,"Benedenscheldebekken",25,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(151983.698594319, 219269.969580173),NA,NA,"ANTANT0297",0
"gbif_data",NA,NA,NA,2021,2021-03-19,51.283393,4.391756,4,"Benedenscheldebekken",31,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(151604.555508517, 219281.294217923),NA,NA,"ANTANT0297",0
"gbif_data",NA,NA,NA,2021,2021-03-20,51.28396,4.39178,4,"Benedenscheldebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(151606.209871528, 219344.377741736),NA,NA,"ANTANT0297",0
"gbif_data",NA,NA,NA,2021,2021-03-21,51.25474,3.28383,2,"Bekken van de Brugse Polders",10,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","6005791",c(74258.9842191834, 216645.830007955),"2696","99",NA,3.51156352581575
"gbif_data",NA,NA,NA,2021,2021-03-22,51.29529,3.35791,2,"Bekken van de Brugse Polders",13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(79491.7001284902, 221083.949493944),NA,NA,"WVLDAM0160",0
"gbif_data",NA,NA,NA,2021,2021-03-25,51.27881,5.1648,10,"Netebekken",20,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(205545.44182943, 219069.412985871),NA,NA,"ANTMOL0770",2.61103134787272
"gbif_data",NA,NA,NA,2021,2021-03-26,51.19648,4.43159,4,"Benedenscheldebekken",5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(154392.108554065, 209613.378922498),NA,NA,"ANTANT0029",0
"gbif_data",NA,NA,NA,2021,2021-04-03,51.04693,4.9356,10,"Netebekken",11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(189750.086748281, 193126.060419848),NA,NA,"ANTHST0445",4.79743352140714
"gbif_data",NA,NA,NA,2021,2021-04-07,50.89328,4.72497,8,"Dijle- en Zennebekken",10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(175061.930036961, 175941.538749217),NA,NA,"VBRLEU0066",1.55068266933696
"gbif_data",NA,NA,NA,2021,2021-04-18,51.12861,5.81472,11,"Maasbekken",25,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(251216.068916307, 203047.306756411),NA,NA,"LIMKIN0224",0
"gbif_data",NA,NA,NA,2021,2021-04-19,50.89446,4.72584,8,"Dijle- en Zennebekken",25,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(175122.506597656, 176073.097646887),NA,NA,"VBRLEU0129",0
"gbif_data",NA,NA,NA,2021,2021-04-20,50.98576,5.33854,9,"Demerbekken",60,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(218093.987369739, 186614.335790742),NA,NA,"LIMZNH0553",0.632123693292797
"gbif_data",NA,NA,NA,2021,2021-04-23,51.19626,4.43164,4,"Benedenscheldebekken",10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(154395.624600251, 209588.906127284),NA,NA,"ANTANT0029",0
"gbif_data",NA,NA,NA,2021,2021-05-18,51.2214,3.22482,2,"Bekken van de Brugse Polders",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(70082.586996654, 212998.805705492),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2021,2021-05-21,51.07364,4.96894,10,"Netebekken",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(192063.964248669, 196115.795499906),NA,NA,"ANTLKD0282",13.2948084563689
"gbif_data",NA,NA,NA,2021,2021-05-21,51.07492,4.96915,10,"Netebekken",60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(192077.529045826, 196258.308238215),NA,NA,"ANTLKD0080",0
"gbif_data",NA,NA,NA,2021,2021-05-22,51.19636,4.43112,4,"Benedenscheldebekken",5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(154359.266068205, 209600.000486477),NA,NA,"ANTANT0029",0.37362953191358
"gbif_data",NA,NA,NA,2021,2021-05-26,51.18083,4.65278,10,"Netebekken",25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","6011675",c(169860.311406137, 207908.536376891),"8854","2",NA,1.79103166425775
"gbif_data",NA,NA,NA,2021,2021-05-30,51.2188,3.14917,2,"Bekken van de Brugse Polders",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(64793.2633534744, 212793.647454449),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2021,2021-05-31,50.96085,5.13131,9,"Demerbekken",14,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","6024697",c(203572.295181412, 183673.494488307),"7151","1",NA,11.4584377569233
"gbif_data",NA,NA,NA,2021,2021-05-31,51.33581,3.25114,2,"Bekken van de Brugse Polders",65,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(72112.671760041, 225698.323109263),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2021,2021-06-01,51.07747,4.96958,10,"Netebekken",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(192105.366011267, 196542.227235959),NA,NA,"ANTLKD0325",0.602625538568474
"gbif_data",NA,NA,NA,2021,2021-06-03,51.07761,4.96949,10,"Netebekken",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(192098.932856519, 196557.750463522),NA,NA,"ANTLKD0325",10.0180412437866
"gbif_data",NA,NA,NA,2021,2021-06-03,51.07765,4.96948,10,"Netebekken",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(192098.196037515, 196562.194592677),NA,NA,"ANTLKD0325",12.887075125901
"gbif_data",NA,NA,NA,2021,2021-06-05,51.18631,5.15795,10,"Netebekken",30,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(205176.962101433, 208773.781736664),NA,NA,"ANTBAL0309",14.9966658171508
"gbif_data",NA,NA,NA,2021,2021-06-09,51.25348,3.32794,2,"Bekken van de Brugse Polders",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","5007342",c(77336.2220619033, 216461.609883819),"2348","2",NA,0.103977923412545
"gbif_data",NA,NA,NA,2021,2021-06-09,51.26138,3.32022,2,"Bekken van de Brugse Polders",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7022202",c(76809.6959635268, 217348.024830273),"2158","2",NA,0.355242174071108
"gbif_data",NA,NA,NA,2021,2021-06-09,51.25613,3.32052,2,"Bekken van de Brugse Polders",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","5007286",c(76822.3951140011, 216763.69170015),"2666","2",NA,0.0303987334232745
"gbif_data",NA,NA,NA,2021,2021-06-09,50.84257,3.33045,5,"Leiebekken",6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(76872.6616064159, 170750.757367126),NA,NA,"WVLHAR0329",0.0499132208138434
"gbif_data",NA,NA,NA,2021,2021-06-09,50.89326,3.68037,6,"Bovenscheldebekken",10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"GRB/2 + buffer","6005421",c(101568.770296082, 176103.017289514),"1","0",NA,24.8043678168815
"gbif_data",NA,NA,NA,2021,2021-06-12,51.34639,4.42884,4,"Benedenscheldebekken",4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7025929",c(154186.225714951, 226291.742824397),"113","1",NA,10.8842847013971
"gbif_data",NA,NA,NA,2021,2021-06-17,51.07542,4.9684,10,"Netebekken",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(192024.518098979, 196313.505521883),NA,NA,"ANTLKD0082",0
"gbif_data",NA,NA,NA,2021,2021-06-17,51.07542,4.96843,10,"Netebekken",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(192026.620525274, 196313.522521242),NA,NA,"ANTLKD0082",0
"gbif_data",NA,NA,NA,2021,2021-06-18,51.16456,4.36486,4,"Benedenscheldebekken",30,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(149727.41039456, 206060.289869139),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2021,2021-06-20,51.15141,4.05659,3,"Bekken van de Gentse Kanalen",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(128157.973044381, 204643.030234523),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2021,2021-06-20,51.28441,3.11825,2,"Bekken van de Brugse Polders",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(62756.0932421177, 220128.032498312),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2021,2021-06-21,51.26352,4.19641,4,"Benedenscheldebekken",5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(137969.861541469, 217083.868228647),NA,NA,"OVLBVN0050",0
"gbif_data",NA,NA,NA,2021,2021-06-21,51.26384,4.19605,4,"Benedenscheldebekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(137944.815604876, 217119.52838653),NA,NA,"OVLBVN0050",0
"gbif_data",NA,NA,NA,2021,2021-06-21,51.26376,4.19619,4,"Benedenscheldebekken",10,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(137954.567095694, 217110.605255801),NA,NA,"OVLBVN0050",0
"gbif_data",NA,NA,NA,2021,2021-06-25,51.10234,5.80378,11,"Maasbekken",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","3600906",c(250506.881578092, 200110.44441202),"10004","1",NA,0.506767469698154
"gbif_data",NA,NA,NA,2021,2021-06-25,51.19612,4.43133,4,"Benedenscheldebekken",10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(154373.968226626, 209573.312117186),NA,NA,"ANTANT0029",0
"gbif_data",NA,NA,NA,2021,2021-06-28,51.1762,3.96762,3,"Bekken van de Gentse Kanalen",20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(121947.749370421, 207430.775796931),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2021,2021-06-28,51.18134,4.6407,10,"Netebekken",25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(169015.412245807, 207962.104700021),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2021,2021-06-28,51.18134,4.6407,10,"Netebekken",65,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(169015.412245807, 207962.104700021),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2021,2021-06-29,51.11902,5.81099,11,"Maasbekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","6000030",c(250975.736991084, 201975.534308477),"9501","0",NA,0.142884839773534
"gbif_data",NA,NA,NA,2021,2021-06-29,51.18239,4.64071,10,"Netebekken",25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(169015.682540755, 208078.922133219),NA,NA,"ANTZAN0027",13.6293474760091
"gbif_data",NA,NA,NA,2021,2021-06-29,51.30278,3.335,2,"Bekken van de Brugse Polders",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(77905.3873109483, 221939.179030403),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2021,2021-06-30,51.17315,3.99111,3,"Bekken van de Gentse Kanalen",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"GRB/2 + buffer","6030213",c(123588.71073693, 207082.860218133),"8","0",NA,16.03661670601
"gbif_data",NA,NA,NA,2021,2021-07-01,50.90919,5.72211,11,"Maasbekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","6000026",c(245179.310392807, 178519.366071683),"9501","0",NA,0.0206193574086215
"gbif_data",NA,NA,NA,2021,2021-07-01,50.9866,5.34891,9,"Demerbekken",6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(218820.845642941, 186717.341432795),NA,NA,"LIMZNH0197",6.74908117154336
"gbif_data",NA,NA,NA,2021,2021-07-01,50.98817,5.34884,9,"Demerbekken",10,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(218813.624004242, 186891.916604262),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2021,2021-07-02,51.01385,4.07892,7,"Denderbekken",5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","4521290",c(129660.782607965, 189333.415367655),"20465","99",NA,3.15757964844809
"gbif_data",NA,NA,NA,2021,2021-07-05,50.9865,5.34882,9,"Demerbekken",27,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(218814.673667477, 186706.134390208),NA,NA,"LIMZNH0197",0.0845141414252996
"gbif_data",NA,NA,NA,2021,2021-07-08,51.15055,4.05679,3,"Bekken van de Gentse Kanalen",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(128171.565699364, 204547.295925287),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2021,2021-07-09,51.07511,4.96895,10,"Netebekken",60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(192063.341667833, 196279.331345933),NA,NA,"ANTLKD0080",0.895601661373917
"gbif_data",NA,NA,NA,2021,2021-07-09,51.07449,4.96821,10,"Netebekken",60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(192012.038964718, 196209.939984445),NA,NA,"ANTLKD0318",0
"gbif_data",NA,NA,NA,2021,2021-07-10,51.13863,3.91438,3,"Bekken van de Gentse Kanalen",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","6025589",c(118199.08459716, 203272.531037369),"74","2",NA,8.31975905352694
"gbif_data",NA,NA,NA,2021,2021-07-12,51.29273,3.2489,2,"Bekken van de Brugse Polders",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(71884.3368600574, 220908.185216824),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2021,2021-07-14,51.18536,2.81883,1,"Ijzerbekken",5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(41639.371682088, 209504.322964036),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2021,2021-07-15,50.98627,5.34892,9,"Demerbekken",16,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7073327",c(218822.032679717, 186680.642928969),"7351","2",NA,0.886405150407167
"gbif_data",NA,NA,NA,2021,2021-07-16,50.98731,5.34888,9,"Demerbekken",16,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7074530",c(218817.696035477, 186796.290964222),"67998","9",NA,7.99932429174403
"gbif_data",NA,NA,NA,2021,2021-07-20,51.25396,3.2487,2,"Bekken van de Brugse Polders",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","6038251",c(71805.3635005641, 216595.45174815),"2540","2",NA,1.86075920922179
"gbif_data",NA,NA,NA,2021,2021-07-21,51.17956,5.65968,11,"Maasbekken",65,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(240265.980563692, 208514.615713323),NA,NA,"LIMBRE0073",0
"gbif_data",NA,NA,NA,2021,2021-07-22,51.24572,3.53043,2,"Bekken van de Brugse Polders",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","6039071",c(91462.4643559046, 215419.567052906),"2300","2",NA,2.75570933655271
"gbif_data",NA,NA,NA,2021,2021-07-24,51.19621,4.43141,4,"Benedenscheldebekken",5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(154379.551867162, 209583.329706551),NA,NA,"ANTANT0029",0
"gbif_data",NA,NA,NA,2021,2021-07-25,50.98234,5.32493,9,"Demerbekken",15,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(217143.310425675, 186221.505723679),NA,NA,"LIMZNH0152",3.27457925127255
"gbif_data",NA,NA,NA,2021,2021-07-25,50.98229,5.32506,9,"Demerbekken",8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(217152.510296763, 186216.061570971),NA,NA,"LIMZNH0256",2.31197317417344
"gbif_data",NA,NA,NA,2021,2021-07-25,51.23239,3.23528,2,"Bekken van de Brugse Polders",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","6040696",c(70831.9357229234, 214210.155245848),"18547","2",NA,7.15661398440314
"gbif_data",NA,NA,NA,2021,2021-07-26,51.22147,2.99256,2,"Bekken van de Brugse Polders",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(53858.3590259852, 213281.797386685),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2021,2021-07-29,51.32184,3.30982,2,"Bekken van de Brugse Polders",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(76179.6671949181, 224084.285965056),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2021,2021-08-02,51.07355,4.96904,10,"Netebekken",60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(192071.053640159, 196105.840172171),NA,NA,"ANTLKD0282",5.71866609472342
"gbif_data",NA,NA,NA,2021,2021-08-03,51.25436,3.28413,2,"Bekken van de Brugse Polders",13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","6005791",c(74279.3091854857, 216603.251397318),"2696","99",NA,2.48933381982224
"gbif_data",NA,NA,NA,2021,2021-08-03,50.93919,4.4441,8,"Dijle- en Zennebekken",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","6033031",c(155295.891839284, 180991.090417634),"6873","99",NA,4.60243787611226
"gbif_data",NA,NA,NA,2021,2021-08-03,50.93919,4.4441,8,"Dijle- en Zennebekken",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","6033031",c(155295.891839284, 180991.090417634),"6873","99",NA,4.60243787611226
"gbif_data",NA,NA,NA,2021,2021-08-03,51.14505,4.08996,3,"Bekken van de Gentse Kanalen",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(130490.180296233, 203926.205455893),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2021,2021-08-04,50.97923,5.09268,9,"Demerbekken",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","26208",c(200838.534034818, 185690.886090772),"7157","1",NA,4.44580306110462
"gbif_data",NA,NA,NA,2021,2021-08-04,51.25883,3.19582,2,"Bekken van de Brugse Polders",20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(68122.5053343245, 217194.169861278),NA,NA,"WVLBRU0832",0
"gbif_data",NA,NA,NA,2021,2021-08-04,51.09143,4.94632,10,"Netebekken",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","6016484",c(190463.259742219, 198082.267022642),"8503","1",NA,1.47164851662597
"gbif_data",NA,NA,NA,2021,2021-08-07,51.07493,4.96889,10,"Netebekken",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(192059.298822432, 196259.273210801),NA,NA,"ANTLKD0080",0
"gbif_data",NA,NA,NA,2021,2021-08-08,51.17221,4.11142,3,"Bekken van de Gentse Kanalen",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7011007",c(132002.360052841, 206942.384838678),"555","2",NA,10.625315947889
"gbif_data",NA,NA,NA,2021,2021-08-08,51.23019,3.25015,2,"Bekken van de Brugse Polders",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","6038245",c(71866.7707690416, 213949.68090347),"2139","2",NA,5.06643444397528
"gbif_data",NA,NA,NA,2021,2021-08-11,51.22213,3.22632,2,"Bekken van de Brugse Polders",25,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"GRB/2 + buffer","6033292",c(70188.6200166697, 213078.399622866),"12","0",NA,16.4397647664316
"gbif_data",NA,NA,NA,2021,2021-08-11,51.24722,3.28861,2,"Bekken van de Brugse Polders",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(74580.4995239779, 215804.411365892),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2021,2021-08-13,51.14476,4.08394,3,"Bekken van de Gentse Kanalen",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(130068.787275614, 203895.537663106),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2021,2021-08-15,51.33076,3.24703,2,"Bekken van de Brugse Polders",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(71817.78355452, 225140.841710669),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2021,2021-08-18,51.25573,3.20016,2,"Bekken van de Brugse Polders",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","5008205",c(68420.0113524442, 216844.54405682),"32203","2",NA,7.36984840509304
"gbif_data",NA,NA,NA,2021,2021-08-22,50.9888,5.31416,9,"Demerbekken",5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(216377.918251373, 186930.401295495),NA,NA,"LIMZNH0533",2.31965844552581
"gbif_data",NA,NA,NA,2021,2021-08-22,51.28393,3.18364,2,"Bekken van de Brugse Polders",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","5012567",c(67316.8899273233, 219999.855643226),"2638","99",NA,2.16733287113752
"gbif_data",NA,NA,NA,2021,2021-08-22,51.07436,4.96917,10,"Netebekken",60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(192079.435021417, 196196.022371786),NA,NA,"ANTLKD0080",9.86521084310932
"gbif_data",NA,NA,NA,2021,2021-08-22,51.28392,3.18365,2,"Bekken van de Brugse Polders",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","5012567",c(67317.5697997109, 219998.73208107),"2638","99",NA,3.41519740396795
"gbif_data",NA,NA,NA,2021,2021-08-22,51.21633,3.271,2,"Bekken van de Brugse Polders",20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(73300.2256655231, 212386.13634239),NA,NA,NA,NA
