"consecutive"	"dat.source"	"year"	"date"	"CPUE_pontastacus.leptodactylus"	"CPUE_pacifastacus.leniusculus"	"pontastacus.leptodactylus"	"pacifastacus.leniusculus"	"CPUE_faxonius.limosus"	"CPUE_procambarus.clarkii"	"CPUE_procambarus.acutus"	"CPUE_procambarus.virginalis"	"CPUE_faxonius.virilis"	"faxonius.limosus"	"procambarus.clarkii"	"procambarus.acutus"	"procambarus.virginalis"	"faxonius.virilis"	"BEKNR"	"BEKNAAM"	"longitude"	"latitude"	"nearest_river_index"	"VHAG"	"CATC"	"WVLC"	"ID"	"distances_cray_VHAG_WVLC"	"yearGroup"	"sample_point"	"sample_datum_monstername"	"sample_tijdstip_monstername"	"sample_point_omschrijving"	"lambert_x"	"lambert_y"	"waterloop"	"bekken"	"gemeente"	"Cl-"	"N t"	"O2"	"BZV5"	"EC 20"	"T"	"pH"	"Secchi"	"P t"	"Ca o"	"Clfyl a"	"ZS"	"oPO4"	"distance_cray_FC"
NA	"gbif_data"	2025	"2025-04-03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18662999599256	51.2456800023906	29364	47902	2	NA	2749	4.21832978542636	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	782.745497411883
NA	"gbif_data"	2025	"2025-04-03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18697999599248	51.2457100023906	29364	47902	2	NA	2750	8.38271880090995	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	758.547776563465
NA	"gbif_data"	2025	"2025-04-03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18698999599248	51.2457200023905	29364	47902	2	NA	2751	7.62120137198615	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	757.523675129035
NA	"gbif_data"	2025	"2025-04-03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.18708999599246	51.2457400023906	29364	47902	2	NA	2752	8.23173486340416	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	750.197160038566
NA	"gbif_data"	2025	"2025-04-03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.18722999599243	51.2457700023906	29364	47902	2	NA	2753	8.88082015254766	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	739.867275121915
NA	"gbif_data"	2025	"2025-04-03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18744999599238	51.2458600023906	29364	47902	2	NA	2754	5.69919660443614	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	722.087972658787
NA	"gbif_data"	2025	"2025-04-03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.18768999599233	51.2459200023906	29364	47902	2	NA	2755	7.53583492179082	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	704.073616541278
NA	"gbif_data"	2025	"2025-04-03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18809999599225	51.2460700023906	29364	47902	2	NA	2756	7.50091663074703	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	671.641200116612
NA	"gbif_data"	2025	"2025-04-03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18811999599224	51.2460800023906	29364	47902	2	NA	2757	7.38592502441291	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	669.96834416405
NA	"gbif_data"	2025	"2025-04-03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.18863999599214	51.2463100023906	29364	47902	2	NA	2758	8.85926930925078	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	627.652322601625
NA	"gbif_data"	2025	"2025-04-03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.18904999599207	51.2465900023905	29364	47902	2	NA	2759	7.08803146039381	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	591.610929500833
NA	"gbif_data"	2025	"2025-04-03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18903999599207	51.2466000023905	29364	47902	2	NA	2760	5.85523078678388	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	592.003734586841
NA	"gbif_data"	2025	"2025-04-03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18934999599202	51.2468400023905	29364	47902	2	NA	2761	6.99817960572643	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	564.674390578495
NA	"gbif_data"	2025	"2025-04-03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.189599995992	51.2472400023904	29364	47902	2	NA	2762	6.93223549161873	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	539.397831609901
NA	"gbif_data"	2025	"2025-04-10"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.1860199959927	51.2455700023905	29364	47902	2	NA	2768	7.51716577141262	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	827.015218552392
NA	"gbif_data"	2025	"2025-04-10"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.18682999599251	51.2456700023906	29364	47902	2	NA	2769	9.31938122149744	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	769.90256671459
NA	"gbif_data"	2025	"2025-04-10"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.18698999599248	51.2457100023906	29364	47902	2	NA	2770	8.64941566254118	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	757.88815559238
NA	"gbif_data"	2025	"2025-04-10"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18730999599241	51.2457900023906	29364	47902	2	NA	2771	8.9579401613574	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	733.860520711969
NA	"gbif_data"	2025	"2025-04-10"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.18773999599232	51.2459300023906	29364	47902	2	NA	2772	8.16503294527115	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	700.409812548291
NA	"gbif_data"	2025	"2025-04-10"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.18790999599229	51.2460000023906	29364	47902	2	NA	2773	7.32321191270803	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	686.67957176838
NA	"gbif_data"	2025	"2025-04-10"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.18790999599229	51.2460000023906	29364	47902	2	NA	2774	7.32321191270803	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	686.67957176838
NA	"gbif_data"	2025	"2025-04-10"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.18790999599229	51.2460000023906	29364	47902	2	NA	2775	7.32321191270803	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	686.67957176838
NA	"gbif_data"	2025	"2025-04-10"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.18808999599225	51.2460700023906	29364	47902	2	NA	2776	7.10190147874071	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	672.304935886206
NA	"gbif_data"	2025	"2025-04-10"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.18857999599215	51.2462700023906	29364	47902	2	NA	2777	9.71846180739327	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	632.959786529685
NA	"gbif_data"	2025	"2025-04-28"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18598999599272	51.2456500023905	29364	47902	2	NA	2791	1.49996631981591	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	826.205096151766
NA	"gbif_data"	2025	"2025-04-28"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18698999599248	51.2457100023906	29364	47902	2	NA	2792	8.64941566254118	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	757.88815559238
NA	"gbif_data"	2025	"2025-04-28"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.18751999599236	51.2458600023906	29364	47902	2	NA	2794	7.96090242429889	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	717.461114856488
NA	"gbif_data"	2025	"2025-04-28"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18819999599222	51.2460900023906	29364	47902	2	NA	2795	9.66501918589099	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	664.312706645649
NA	"gbif_data"	2025	"2025-04-28"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18856999599215	51.2462800023905	29364	47902	2	NA	2796	8.41345899824457	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	633.30058534861
NA	"gbif_data"	2025	"2025-04-28"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.18874999599212	51.2463800023906	29364	47902	2	NA	2797	7.83861924353104	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	618.065044840578
NA	"gbif_data"	2025	"2025-04-28"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.1888399959921	51.2464500023906	29364	47902	2	NA	2798	6.98745992438763	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	609.866767021887
NA	"gbif_data"	2025	"2025-04-28"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18906999599206	51.2466000023906	29364	47902	2	NA	2799	7.51280988995126	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	589.977298544956
NA	"gbif_data"	2025	"2025-04-28"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18937999599201	51.2468500023905	29364	47902	2	NA	2800	8.08203188703554	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	562.387858539759
NA	"gbif_data"	2025	"2025-04-28"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18962999599199	51.2472600023904	29364	47902	2	NA	2803	8.1929606314234	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	537.004735381399
NA	"gbif_data"	2025	"2025-05-09"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.18654999599258	51.2456200023906	29364	47902	2	NA	2821	8.9960352848187	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	790.197115270952
NA	"gbif_data"	2025	"2025-05-09"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.18725999599242	51.2457800023906	29364	47902	2	NA	2822	8.6526870558438	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	737.523797606544
NA	"gbif_data"	2025	"2025-05-09"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.18771999599232	51.2459300023906	29364	47902	2	NA	2823	7.51883633767466	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	361.666666666667	2.93	6.63	NA	1681	18.2333333333333	7.63333333333333	NA	0.253	NA	NA	15.6333333333333	NA	701.73295936379
